lat,lng,group,what_3_words,elevation
30.27921959500094,30.27921959500094,1512,purses.edit.matured,""
30.27147743765761,30.27147743765761,1513,lexicons.screamed.construct,""
30.479637072279758,30.479637072279758,1514,fiscal.numerical.homework,""
30.591857688048986,30.591857688048986,1515,communicating.canyon.forwarding,""
30.41963567702442,30.41963567702442,1516,detestable.dreaming.boogie,""
30.37793461891195,30.37793461891195,1517,shallowest.believable.keeping,""
30.22341595205386,30.22341595205386,1518,youthful.pleadingly.photography,""
30.109297720151773,30.109297720151773,1519,insensible.transcribing.tasers,""
30.16130876299919,30.16130876299919,1520,receives.resentful.fantasy,""
29.983862998086426,29.983862998086426,1521,ogled.breakdown.dustbin,""
29.49348463316288,29.49348463316288,1522,broadcasting.retaliated.eminently,""
29.187045606227883,29.187045606227883,1523,signatory.chuckle.sensed,""
29.114814752567245,29.114814752567245,1524,inactivity.soupy.multisport,""
29.149069831244653,29.149069831244653,1525,revenues.dynamic.tastiest,""
29.10620973142796,29.10620973142796,1526,dame.intercepting.sweetening,""
29.048426674554154,29.048426674554154,1527,coursework.perplexed.refrigerators,""
28.716028981582912,28.716028981582912,1528,jurors.creates.remapping,""
28.609300883167478,28.609300883167478,1529,forces.forgivable.loping,""
28.69238016050912,28.69238016050912,1530,retained.indeterminate.sloped,""
28.546881734381916,28.546881734381916,1531,dusty.turnips.defrost,""
28.49556979300101,28.49556979300101,1532,conditioner.jittered.ravenously,""
28.37702035578334,28.37702035578334,1533,beneficiary.shoplift.outages,""
28.74662847895891,28.74662847895891,1534,rattles.guards.transitions,""
28.054299547303938,28.054299547303938,1535,wooden.static.habitats,""
27.971864983089688,27.971864983089688,1536,explore.unprompted.interfering,""
28.32772207276634,28.32772207276634,1537,thresholds.berate.encouragement,""
28.127346926145734,28.127346926145734,1538,doorstop.velodrome.backyard,""
28.23567097966774,28.23567097966774,1539,advised.salivate.louder,""
28.264095852473954,28.264095852473954,1540,deletes.likened.superfast,""
28.313893132303818,28.313893132303818,1541,earthen.juicier.jokers,""
28.087722620684655,28.087722620684655,1542,stopwatches.maps.deactivate,""
28.27267467866553,28.27267467866553,1543,behaves.invoice.bench,""
28.863881545325356,28.863881545325356,1544,itchy.poppies.diesel,""
28.4491745150761,28.4491745150761,1545,lakefront.overhand.predetermined,""
28.65928316225282,28.65928316225282,1546,shots.clean.pompously,""
28.602437809614024,28.602437809614024,1547,hygienist.shrieking.innocuous,""
28.712639839700774,28.712639839700774,1548,payments.staging.molten,""
28.872979309651875,28.872979309651875,1549,henchman.easiest.deft,""
29.01948300323154,29.01948300323154,1550,rainy.disallowed.thought,""
29.093400174290668,29.093400174290668,1551,vocally.assigned.fluidly,""
29.289725850899277,29.289725850899277,1552,quashing.overwhelm.misfire,""
29.196749410765097,29.196749410765097,1553,royals.tooling.huggers,""
29.17284137844447,29.17284137844447,1554,throaty.question.brochures,""
29.052568515805007,29.052568515805007,1555,overbite.roller.honeymoons,""
29.02911063338538,29.02911063338538,1556,weeknights.biophysics.protagonist,""
29.371616168976818,29.371616168976818,1557,applicable.lavish.dubbing,""
29.439336077938425,29.439336077938425,1558,whilst.chimney.extroverts,""
29.608017861396227,29.608017861396227,1559,trimmed.strop.sires,""
29.493854377229415,29.493854377229415,1560,disproving.squinted.moveable,""
29.64772294902628,29.64772294902628,1561,comets.sorrowing.slickness,""
29.41814035771951,29.41814035771951,1562,eagerly.proposed.commemorates,""
29.515497515368402,29.515497515368402,1563,diligently.presenter.daydreamed,""
30.06941933422043,30.06941933422043,1564,salvage.twirled.wangle,""
30.20507661916038,30.20507661916038,1565,drooped.sounding.guttered,""
30.241319877025397,30.241319877025397,1566,patroness.fervently.tiaras,""
30.114625463755235,30.114625463755235,1567,purples.funnier.shrugging,""
30.0192571985687,30.0192571985687,1568,rousing.tumbles.unsuccessful,""
29.726580502033126,29.726580502033126,1569,ballroom.motioning.scanner,""
29.680001134489945,29.680001134489945,1570,stations.bake.devoid,""
29.858272884374863,29.858272884374863,1571,invaluable.standalone.buyers,""
25.160059079269608,25.160059079269608,1572,seasonally.unbridled.equitably,""
24.940556928398966,24.940556928398966,1573,thoughtfully.highlighter.coleslaw,""
24.338825800527157,24.338825800527157,1574,amphibian.pianoforte.prism,""
23.98036616683354,23.98036616683354,1575,recurrence.bedsprings.limbo,""
24.30196835593316,24.30196835593316,1576,relevantly.biases.barbers,""
24.58865682786733,24.58865682786733,1577,downed.ignorantly.elder,""
24.86642555851364,24.86642555851364,1578,dotes.postpone.chatted,""
24.258737552847332,24.258737552847332,1579,spangled.finding.impels,""
25.287855886474173,25.287855886474173,1580,edible.chittered.tingled,""
25.33188757039248,25.33188757039248,1581,refinements.bravado.meriting,""
25.427532247599117,25.427532247599117,1582,drifter.sadness.tickled,""
25.395073733620052,25.395073733620052,1583,hoofs.outsmarted.beautician,""
25.175535149129598,25.175535149129598,1584,flexible.scrounge.solves,""
25.247285823442162,25.247285823442162,1585,selflessly.standard.blurted,""
25.179650918424773,25.179650918424773,1586,rumpled.lung.capsizing,""
25.008750378121842,25.008750378121842,1587,cracked.exhaling.nerveless,""
25.05596077776061,25.05596077776061,1588,stopper.unloading.stared,""
24.87483643684246,24.87483643684246,1589,schooled.renewable.cashless,""
25.02802831027863,25.02802831027863,1590,unpaged.shortcomings.fruitless,""
25.109158839275192,25.109158839275192,1591,cluttering.sniffing.venting,""
25.10761137687912,25.10761137687912,1592,tavern.centuries.phrased,""
25.173279400262373,25.173279400262373,1593,hormonally.powerboats.loosening,""
24.863545238854837,24.863545238854837,1594,soup.minder.ignorantly,""
23.76628102005408,23.76628102005408,1595,snub.increased.sketched,""
23.557565465046817,23.557565465046817,1596,flux.resented.underage,""
23.56075573442366,23.56075573442366,1597,swimsuit.curry.studious,""
23.63327650699159,23.63327650699159,1598,comedy.candid.dubious,""
23.211774528378456,23.211774528378456,1599,fraudulent.inflexible.indulging,""
22.981580564072537,22.981580564072537,1600,campaigns.frilly.consumables,""
22.563726644270183,22.563726644270183,1601,obeys.heron.analytical,""
22.81037787315392,22.81037787315392,1602,privileging.feed.causal,""
22.861273147331165,22.861273147331165,1603,swearing.derails.luxurious,""
23.789940967020605,23.789940967020605,1604,regatta.contortions.streetlamp,""
22.469029144335945,22.469029144335945,1605,taints.arrival.intrigue,""
22.343819437748795,22.343819437748795,1606,chronology.useless.dwelled,""
26.630413779090713,26.630413779090713,1607,breaker.animations.nosed,""
26.37745036521341,26.37745036521341,1608,cursorily.cupping.pedagogies,""
26.327019763118578,26.327019763118578,1609,speedboats.examination.veto,""
26.2339384255046,26.2339384255046,1610,mouthwash.dangly.yawning,""
26.132656798912624,26.132656798912624,1611,retakes.lightness.funnier,""
26.212543656043458,26.212543656043458,1612,downsizing.studied.gushing,""
26.2195440687701,26.2195440687701,1613,lantern.foreclose.disruptive,""
24.81544493358453,24.81544493358453,1614,less.resentfully.anyways,""
33.23740747256957,33.23740747256957,1615,fullest.intersecting.integrated,""
33.41486467063815,33.41486467063815,1616,efficiency.synopses.chancellors,""
33.522376834048835,33.522376834048835,1617,operations.mistress.potent,""
32.714876123076344,32.714876123076344,1618,weightlifting.domestics.finessing,""
28.13994219949351,28.13994219949351,1619,nutcracker.leisured.clogged,""
31.907134688064854,31.907134688064854,1620,announce.gird.prom,""
31.20483346723894,31.20483346723894,1621,stems.beaks.copy,""
30.429942141556378,30.429942141556378,1622,eagle.hello.wrecked,""
31.264227724554917,31.264227724554917,1623,groans.fringed.evasively,""
31.576355854995295,31.576355854995295,1624,sapling.ungenerous.partnerships,""
31.494500657615056,31.494500657615056,1625,inactions.blurry.retrieve,""
31.393693520889936,31.393693520889936,1626,bellowing.disarming.undergraduate,""
31.432578455765757,31.432578455765757,1627,soundbites.chum.eyelash,""
32.461226998289014,32.461226998289014,1628,hungrier.shakier.brasses,""
32.202219976921945,32.202219976921945,1629,employable.thoroughly.counteroffer,""
32.909980256187886,32.909980256187886,1630,waged.uncoated.boosted,""
32.99618518069482,32.99618518069482,1631,leases.sessions.seismologist,""
32.605302881045944,32.605302881045944,1632,unsurpassed.blatantly.reclamation,""
32.52151980636954,32.52151980636954,1633,fishhook.underwent.serious,""
33.629411084280434,33.629411084280434,1634,tricks.unordered.percussionist,""
34.39504615712738,34.39504615712738,1635,conference.diagrammatic.establish,""
33.90971355250273,33.90971355250273,1636,tutors.renegotiated.responsibility,""
33.91811015473743,33.91811015473743,1637,gossip.jigging.hippopotamus,""
33.79383133389822,33.79383133389822,1638,fail.sketchier.adopters,""
34.00984115456222,34.00984115456222,1639,legionnaire.redundancies.reheats,""
33.26808235753038,33.26808235753038,1640,openings.importance.exfoliant,""
33.367622919419844,33.367622919419844,1641,newspapermen.stripe.narrower,""
33.26017121286588,33.26017121286588,1642,levering.croaking.dotage,""
34.02068572012098,34.02068572012098,1643,separation.readability.aeronautics,""
33.98443047385488,33.98443047385488,1644,lovingly.geometry.unsurprising,""
33.94807189348511,33.94807189348511,1645,propagandists.kitchen.concierge,""
34.02384137640651,34.02384137640651,1646,drain.debtors.decompression,""
33.95215723637553,33.95215723637553,1647,camouflaging.specials.refining,""
33.88957877650817,33.88957877650817,1648,assigned.sodas.manservant,""
33.89658314199462,33.89658314199462,1649,exacerbated.scintillating.pioneered,""
34.192917679407444,34.192917679407444,1650,marshy.disinfectants.mistakenly,""
33.45421069312958,33.45421069312958,1651,untamed.pianist.tutoring,""
33.22600017067182,33.22600017067182,1652,conditioned.toboggan.serenades,""
32.980394071724376,32.980394071724376,1653,lifted.unreflective.squealing,""
33.15138928057883,33.15138928057883,1654,buffets.pump.hangnail,""
33.08522653917896,33.08522653917896,1655,subprime.swoop.incompetents,""
33.304528387811416,33.304528387811416,1656,allocated.intuitively.jumble,""
32.44049484760439,32.44049484760439,1657,unthinkingly.amidst.linguists,""
32.52204875253805,32.52204875253805,1658,office.undergarments.magpies,""
33.52269080914851,33.52269080914851,1659,lording.converting.postconsumer,""
33.39259168282924,33.39259168282924,1660,bemoans.documentable.shrew,""
33.32317430514375,33.32317430514375,1661,fishlike.adults.intermingled,""
33.858165203936075,33.858165203936075,1662,dissipate.wastefully.edgewise,""
33.81399473286254,33.81399473286254,1663,drills.inspiratory.impairs,""
34.223350946923446,34.223350946923446,1664,bloat.volleyed.literature,""
34.2075914923271,34.2075914923271,1665,incomparably.stacked.reinforces,""
34.23737998387219,34.23737998387219,1666,morals.daybook.attaining,""
34.08915799084334,34.08915799084334,1667,blockading.gyros.indoor,""
33.94290438981714,33.94290438981714,1668,withdrawal.mindfully.wincing,""
33.98358918885979,33.98358918885979,1669,curios.dilated.railroads,""
34.062388019609884,34.062388019609884,1670,apple.prattle.crisscrossing,""
34.16518994256414,34.16518994256414,1671,melds.instabilities.fieldworkers,""
34.23761407042975,34.23761407042975,1672,invincibility.perishables.vixen,""
34.327705021780965,34.327705021780965,1673,perceptively.guzzle.forensics,""
34.2054146518627,34.2054146518627,1674,herring.references.financiers,""
34.202528064052565,34.202528064052565,1675,gutting.defeat.abolitionism,""
34.3244265098979,34.3244265098979,1676,rinsed.sculpting.enslave,""
34.27403094683019,34.27403094683019,1677,woodblock.hightailed.interaction,""
34.37383108509596,34.37383108509596,1678,scree.abbeys.metamorphose,""
34.312236241324314,34.312236241324314,1679,silhouettes.schedule.creeps,""
34.424017862560945,34.424017862560945,1680,sonorous.battery.corporeality,""
34.458187086947454,34.458187086947454,1681,fortuitously.shortfalls.impatient,""
34.30058688273435,34.30058688273435,1682,mainstream.boutique.skimmer,""
34.25060166592514,34.25060166592514,1683,superconductors.succinctly.dismissing,""
34.00404580212715,34.00404580212715,1684,hysterics.apprehended.profuse,""
34.02154177938506,34.02154177938506,1685,bedclothes.pads.hemispheres,""
33.93894014638239,33.93894014638239,1686,informatics.bicyclists.singular,""
33.87282382048415,33.87282382048415,1687,hobbits.amiss.scramble,""
34.469077421401636,34.469077421401636,1688,cuteness.communicators.stoops,""
34.44084279891531,34.44084279891531,1689,latecomer.warts.purrs,""
34.38803123322832,34.38803123322832,1690,brothers.fatiguing.hightailed,""
34.3476103432553,34.3476103432553,1691,tidied.accomplishment.linguists,""
34.44831803180549,34.44831803180549,1692,proportion.crashed.cryptically,""
34.36166687365103,34.36166687365103,1693,aviary.leapfrogged.hydrodynamic,""
34.561751785127214,34.561751785127214,1694,nullification.perspective.warped,""
34.60202570337263,34.60202570337263,1695,befitted.softeners.steer,""
34.74653456529501,34.74653456529501,1696,patisserie.breadwinner.ironclad,""
34.69474785090782,34.69474785090782,1697,exclude.coinage.doubtless,""
34.67248709498603,34.67248709498603,1698,casserole.waterlily.brightnesses,""
34.73081877913818,34.73081877913818,1699,moviemakers.insole.decks,""
34.730187018040425,34.730187018040425,1700,allstar.abolishing.triangle,""
34.69550774273126,34.69550774273126,1701,seethe.improvisers.phosphate,""
34.753670275101214,34.753670275101214,1702,closes.shellshocked.familiarities,""
34.672411773917766,34.672411773917766,1703,bugled.scam.nimbler,""
34.72262231122908,34.72262231122908,1704,retirees.lightening.recovery,""
34.7834894731453,34.7834894731453,1705,curt.afterglow.flash,""
35.54192566394882,35.54192566394882,1706,oceanfront.biodegradable.exiles,""
35.51988443243364,35.51988443243364,1707,trendier.underfunding.senate,""
34.88196686243198,34.88196686243198,1708,protein.condescension.allow,""
34.33264991139808,34.33264991139808,1709,perspiring.librarian.banish,""
34.17747001251061,34.17747001251061,1710,layabout.skilled.saline,""
34.13561915920783,34.13561915920783,1711,obligations.multispecies.restarts,""
37.50021233326493,37.50021233326493,1712,humbler.baths.wedlock,""
37.62250573078552,37.62250573078552,1713,solicitors.athletics.accompanies,""
36.08128684132741,36.08128684132741,1714,patisserie.offend.seasick,""
35.9863722767325,35.9863722767325,1715,derivative.trembling.classicist,""
35.452487672026486,35.452487672026486,1716,hangnail.tingly.widths,""
35.25996079948408,35.25996079948408,1717,endoskeleton.dawning.refrained,""
35.06453522983215,35.06453522983215,1718,logging.showstopping.sniggering,""
35.21941334280629,35.21941334280629,1719,perplexity.eventually.crashing,""
35.083326207223465,35.083326207223465,1720,gyros.picnic.cricket,""
35.02567095857041,35.02567095857041,1721,reneged.fruitcake.rollover,""
35.002537582482624,35.002537582482624,1722,bikers.presidency.sleeves,""
34.883873410592415,34.883873410592415,1723,fits.outruns.outspoken,""
34.93022227439274,34.93022227439274,1724,daybook.shaky.ivory,""
34.53485638142616,34.53485638142616,1725,maladjustment.earthly.lavishing,""
33.459677150086236,33.459677150086236,1726,chimpanzees.resealable.sacrificed,""
33.482923966749645,33.482923966749645,1727,surroundings.vacation.counterfeits,""
33.33427477171031,33.33427477171031,1728,dolls.gazelle.caveman,""
33.36036567986091,33.36036567986091,1729,transferred.obligation.revenues,""
33.15434373705575,33.15434373705575,1730,excavators.corked.gazelle,""
32.81742618212478,32.81742618212478,1731,wheelchair.antonym.fearless,""
33.118840776459024,33.118840776459024,1732,ushered.cautioned.dulcet,""
33.052118002299395,33.052118002299395,1733,credibility.informer.poetess,""
32.96155192057732,32.96155192057732,1734,inclusive.emancipated.perplexities,""
33.32266223792524,33.32266223792524,1735,sufficient.telling.affliction,""
34.63549369708561,34.63549369708561,1736,belittles.conservation.ponderous,""
34.48128276912104,34.48128276912104,1737,drummed.achievers.fingerboard,""
34.575323363218196,34.575323363218196,1738,subtraction.gaming.gardener,""
34.658692917271324,34.658692917271324,1739,revile.precipitous.seekers,""
34.74371942552556,34.74371942552556,1740,straightness.lapses.intercedes,""
34.88512006675395,34.88512006675395,1741,repossessions.irritating.knothole,""
34.94402294254741,34.94402294254741,1742,workroom.particularity.suborbital,""
34.71025112598063,34.71025112598063,1743,compiles.revile.apiece,""
34.95671904919813,34.95671904919813,1744,remount.kingpin.paperboard,""
34.919993931265005,34.919993931265005,1745,forcing.scriptwriter.evaporates,""
34.86596895279425,34.86596895279425,1746,lording.embellished.regrouping,""
34.63731811286966,34.63731811286966,1747,ruining.involvements.incinerating,""
34.730825326866295,34.730825326866295,1748,moviemakers.insole.decks,""
34.73857488592645,34.73857488592645,1749,exertion.appliances.reflection,""
34.83122562133561,34.83122562133561,1750,strives.falling.crassly,""
34.96517951178722,34.96517951178722,1751,hauntingly.prickles.unequivocal,""
35.032577343312354,35.032577343312354,1752,buster.sludgy.roughest,""
35.058014116061536,35.058014116061536,1753,toylike.wharf.magnitude,""
35.06383478888995,35.06383478888995,1754,relents.expansionary.hustles,""
35.18851245334518,35.18851245334518,1755,counterfeits.flinging.newsy,""
35.97852834775372,35.97852834775372,1756,sequence.strongly.pilot,""
36.40628720799605,36.40628720799605,1757,inching.attired.parities,""
36.32019308116386,36.32019308116386,1758,clearness.politely.sweaty,""
36.14180170024671,36.14180170024671,1759,instead.enable.means,""
35.949291678098405,35.949291678098405,1760,observed.soonest.quilted,""
34.542766836512364,34.542766836512364,1761,challenged.blurrier.jaundiced,""
34.715989165595246,34.715989165595246,1762,copied.controlled.trimmer,""
34.78384627170788,34.78384627170788,1763,biopsy.hurray.snags,""
34.76970975052802,34.76970975052802,1764,cyborg.prosecutor.coiled,""
35.04649586969344,35.04649586969344,1765,nephews.overthrown.sepia,""
36.6774153205359,36.6774153205359,1766,chastely.fantastic.stumble,""
37.05513248772056,37.05513248772056,1767,matrimony.zookeepers.loads,""
36.91892235854359,36.91892235854359,1768,booking.attempts.clattering,""
37.02634407679645,37.02634407679645,1769,photography.earring.cheerfully,""
36.97988508400246,36.97988508400246,1770,torch.unbeaten.combative,""
37.184689073841696,37.184689073841696,1771,reverted.lift.wayside,""
37.38510697526616,37.38510697526616,1772,scented.trail.transcript,""
37.43946271281648,37.43946271281648,1773,quizzes.wizardly.collects,""
37.50429411596376,37.50429411596376,1774,collaborated.herbed.inconvenience,""
37.246576588336616,37.246576588336616,1775,uncivil.unprovable.fluster,""
37.063739111480025,37.063739111480025,1776,marketplace.coherently.pheasants,""
37.15375933493565,37.15375933493565,1777,copycats.unplugs.destinations,""
37.24526077545252,37.24526077545252,1778,spectacles.observant.marines,""
37.31572063220031,37.31572063220031,1779,ashy.restarting.remembrance,""
37.2210295770867,37.2210295770867,1780,dotes.rubbers.dusting,""
37.25978239393813,37.25978239393813,1781,controlling.deranged.undoing,""
38.826343662513516,38.826343662513516,1782,majored.eggplants.destined,""
38.68292799154439,38.68292799154439,1783,surpluses.wallflower.pharmacy,""
38.71695402267634,38.71695402267634,1784,keyed.skyboxes.cheerful,""
39.650832368315676,39.650832368315676,1785,shove.identifying.necked,""
39.637454405505316,39.637454405505316,1786,chores.trove.fines,""
39.75665120194095,39.75665120194095,1787,seating.aiming.carvers,""
39.73079709388149,39.73079709388149,1788,exhales.bubbles.ground,""
39.77454652163481,39.77454652163481,1789,intensified.levitated.gobbler,""
39.07026464423261,39.07026464423261,1790,speaks.coding.coarseness,""
38.86897118943618,38.86897118943618,1791,disloyal.accuracy.coals,""
38.90452781428174,38.90452781428174,1792,undemanding.birthday.dangled,""
39.08487369698557,39.08487369698557,1793,stances.loosen.butch,""
38.971956583243895,38.971956583243895,1794,volume.rambles.bemusedly,""
39.38534334271672,39.38534334271672,1795,novelist.cuckoos.populating,""
39.36608792744525,39.36608792744525,1796,yearly.ideal.scoffed,""
39.250473181576744,39.250473181576744,1797,skewers.follicles.matchstick,""
39.1253926619644,39.1253926619644,1798,skinny.twiddled.meandered,""
39.16444541526641,39.16444541526641,1799,flaunted.decant.digestive,""
39.02296624430494,39.02296624430494,1800,peacemakers.moonshine.caffeine,""
39.06587175316943,39.06587175316943,1801,couplings.vinyl.applauded,""
39.265010145209445,39.265010145209445,1802,velocity.wiping.hellbent,""
39.59973321995944,39.59973321995944,1803,addictions.curveballs.womanhood,""
40.320175090863735,40.320175090863735,1804,decommission.hysteric.interpreted,""
40.20375504152166,40.20375504152166,1805,facade.swabs.induces,""
39.99084461640564,39.99084461640564,1806,disguising.bemusedly.investors,""
39.92161795972739,39.92161795972739,1807,tutors.sideswiped.freshwater,""
40.11383757341033,40.11383757341033,1808,fingernail.dusting.unspent,""
40.3438162363797,40.3438162363797,1809,egos.clouded.bleach,""
40.182131963638334,40.182131963638334,1810,spun.engulfing.nourish,""
40.248359655462046,40.248359655462046,1811,hesitancy.organism.swivel,""
40.2569235525521,40.2569235525521,1812,seascape.breweries.audiobooks,""
39.64128508297688,39.64128508297688,1813,painters.rogue.countable,""
39.39320968409726,39.39320968409726,1814,widescreen.vital.bridegroom,""
39.487320524107105,39.487320524107105,1815,engages.endpoints.layouts,""
39.509905225222354,39.509905225222354,1816,taunts.mellower.moonwalk,""
39.58397897268544,39.58397897268544,1817,tapered.enormously.digesting,""
39.92990243060489,39.92990243060489,1818,certification.duckling.wipes,""
39.79203196952528,39.79203196952528,1819,unleash.drummed.guidebooks,""
40.08133346222517,40.08133346222517,1820,suggestive.dent.reinvested,""
40.202254322471184,40.202254322471184,1821,hockey.handhelds.guardhouse,""
40.618393584990365,40.618393584990365,1822,hours.cruiser.hassles,""
39.85222090020744,39.85222090020744,1823,secretive.sleeping.harpoons,""
39.78072770762174,39.78072770762174,1824,doggedly.lifetime.sorely,""
39.98796456501649,39.98796456501649,1825,stuttered.airless.nameplates,""
39.778777868162905,39.778777868162905,1826,phenomenally.mash.serenades,""
39.67810993567626,39.67810993567626,1827,canned.honking.deleting,""
39.578746843754175,39.578746843754175,1828,newer.mumbled.theories,""
39.42132904701451,39.42132904701451,1829,detritus.confined.heavier,""
39.160201635331354,39.160201635331354,1830,clapped.superglue.cooling,""
39.02180970989491,39.02180970989491,1831,dating.beautifully.twilights,""
39.28047893377149,39.28047893377149,1832,showdown.roofed.slanted,""
39.153846765620976,39.153846765620976,1833,graciously.spaceport.quantified,""
39.02284959017999,39.02284959017999,1834,mutant.structuring.slathering,""
38.92243452193709,38.92243452193709,1835,emailed.constrained.summons,""
38.92349171564522,38.92349171564522,1836,saddening.activated.lilac,""
38.31065451426406,38.31065451426406,1837,communal.hardly.buzzing,""
38.80576532137865,38.80576532137865,1838,pelican.tripled.puns,""
38.75336931813113,38.75336931813113,1839,mammal.tripods.emotions,""
38.79825500866616,38.79825500866616,1840,stubbed.snapping.backboard,""
38.88451449333629,38.88451449333629,1841,hazes.acrobatic.arcade,""
38.93980878065779,38.93980878065779,1842,comings.gladed.cuter,""
38.94677224349105,38.94677224349105,1843,advisable.velvety.ponytailed,""
38.868826698147444,38.868826698147444,1844,thin.dumbness.flammable,""
38.85241011740442,38.85241011740442,1845,busily.timorous.stack,""
38.79779002093733,38.79779002093733,1846,groupings.puny.brazenness,""
38.82057341361403,38.82057341361403,1847,assign.fallout.partaking,""
38.370697153531985,38.370697153531985,1848,spires.sponge.clock,""
37.811219609684976,37.811219609684976,1849,streamlines.grinders.melt,""
37.71003057218992,37.71003057218992,1850,waistlines.imaginary.exulted,""
37.83373957024043,37.83373957024043,1851,awhile.envisions.frown,""
37.8324954250695,37.8324954250695,1852,tapered.headpiece.yard,""
37.785766509574785,37.785766509574785,1853,accessing.sprinkler.diffidence,""
37.630098079853404,37.630098079853404,1854,sues.assessors.fend,""
37.56998965818904,37.56998965818904,1855,edition.slumped.bubbled,""
37.63889924416529,37.63889924416529,1856,catalysts.magnolias.overflowed,""
37.66263492628049,37.66263492628049,1857,acquittals.tailoring.takeover,""
37.44362075112676,37.44362075112676,1858,civilians.outlaws.joshing,""
37.51927947388589,37.51927947388589,1859,stepped.dazzlingly.clay,""
37.65712732914999,37.65712732914999,1860,nullifies.schoolbag.triplet,""
37.85212955539356,37.85212955539356,1861,humanistic.cubs.exercised,""
37.7566176001638,37.7566176001638,1862,depots.bailing.measurably,""
37.78388994349576,37.78388994349576,1863,dismissive.ultimatums.billiard,""
37.82853206805455,37.82853206805455,1864,girders.attendee.accord,""
37.91741890196524,37.91741890196524,1865,conceal.beacons.resolutely,""
38.15619912202772,38.15619912202772,1866,connected.crayfish.godfathers,""
38.3835403696329,38.3835403696329,1867,others.outdone.seaside,""
38.06124209556663,38.06124209556663,1868,consults.thatched.riddled,""
38.1261230573648,38.1261230573648,1869,pavilions.sailing.sidetrack,""
38.73645702963107,38.73645702963107,1870,original.saddles.cowbirds,""
38.772197845735064,38.772197845735064,1871,cabling.bricklayer.fringed,""
38.2411680603638,38.2411680603638,1872,extroverts.rougher.invents,""
38.106261497929644,38.106261497929644,1873,precludes.gusts.pouch,""
37.879436457664596,37.879436457664596,1874,agreed.gestation.toddlers,""
38.024041055635834,38.024041055635834,1875,plays.radiate.commemorates,""
38.13625191580153,38.13625191580153,1876,wields.southward.letdown,""
38.17074037079263,38.17074037079263,1877,torchlight.spaceport.pillboxes,""
37.42560143797902,37.42560143797902,1878,backed.aliens.nonviable,""
37.53836277909932,37.53836277909932,1879,vies.pudding.negations,""
37.25436730665448,37.25436730665448,1880,talkback.unexplained.skulks,""
37.35091373480752,37.35091373480752,1881,prepped.insight.villages,""
37.20043975782191,37.20043975782191,1882,holler.rebounders.motivator,""
37.371860156003045,37.371860156003045,1883,retails.revisiting.suspend,""
37.27788179875686,37.27788179875686,1884,delay.injuries.muster,""
37.35724179039412,37.35724179039412,1885,rewrites.affluent.lampshades,""
36.20448382231106,36.20448382231106,1886,gala.bonds.feasts,""
36.0300080366429,36.0300080366429,1887,tenure.speculates.jarring,""
36.135817801101204,36.135817801101204,1888,layover.imported.shelved,""
36.1791244984438,36.1791244984438,1889,dragging.dusts.grouping,""
36.09866967299779,36.09866967299779,1890,fortifies.motorboats.rare,""
35.85262413877888,35.85262413877888,1891,wealthier.headquarters.logbooks,""
36.3743225406114,36.3743225406114,1892,mindsets.superstitious.space,""
36.49756820976903,36.49756820976903,1893,gridlocked.tanked.grin,""
36.67672387378616,36.67672387378616,1894,compelled.propagates.kook,""
36.731614701436605,36.731614701436605,1895,shoplift.bearers.billionaire,""
36.794870912917844,36.794870912917844,1896,schoolyard.engrossing.colluded,""
36.73987501424748,36.73987501424748,1897,sloped.derbies.insinuates,""
36.85333308377349,36.85333308377349,1898,akin.seeps.noodles,""
36.852628616935206,36.852628616935206,1899,wondrously.reckoning.spread,""
36.83294017883285,36.83294017883285,1900,stumpy.tabled.retracted,""
36.9633623197073,36.9633623197073,1901,trumpeters.helplessness.regretful,""
37.55496532094343,37.55496532094343,1902,exhaled.splinters.facially,""
37.52573547292217,37.52573547292217,1903,echelon.unofficial.censoring,""
37.475422468239096,37.475422468239096,1904,poise.twiddling.shoemakers,""
37.15286983368303,37.15286983368303,1905,noting.dwelt.mutates,""
37.16894041689058,37.16894041689058,1906,knocks.facelift.blindfolds,""
37.276523488945216,37.276523488945216,1907,dustpan.concepts.ghosted,""
37.28419912585617,37.28419912585617,1908,grounded.decimal.condescend,""
37.38168781163666,37.38168781163666,1909,vouch.disowning.seaweed,""
37.04068667873785,37.04068667873785,1910,respect.snagged.cauliflower,""
36.84839536540569,36.84839536540569,1911,rundown.bagpiper.generators,""
30.731856375462943,30.731856375462943,1912,majoring.trainer.blaster,""
31.030086959546875,31.030086959546875,1913,seashores.crux.curveballs,""
31.17777467388007,31.17777467388007,1914,muddle.precluded.option,""
31.277377347701762,31.277377347701762,1915,barrels.pentameter.windsurf,""
30.88726027713615,30.88726027713615,1916,preface.mercies.bearded,""
30.988823458667152,30.988823458667152,1917,eyeballing.minimally.propped,""
30.717889777693603,30.717889777693603,1918,unfathomably.juicing.stretches,""
30.772345840290427,30.772345840290427,1919,beetroot.monkfish.spouts,""
30.709120977301286,30.709120977301286,1920,thumbnails.shade.professions,""
30.781222716276545,30.781222716276545,1921,corkscrews.broad.hooves,""
30.469264836473734,30.469264836473734,1922,tumbled.separates.district,""
30.43326195807609,30.43326195807609,1923,paradoxes.waltzed.ocean,""
30.168521758165248,30.168521758165248,1924,condoned.soberly.referrals,""
30.125025541161932,30.125025541161932,1925,oversleep.bloomed.irrigation,""
